location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,residential_complex,year_of_construction,living_meters,kitchen_meters
Новая Москва,sale,flat,21,40,3,84.2,38500000.0,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ,2023,60 м²,20 м²
Новая Москва,sale,flat,8,8,2,50.0,6500000.0,д. Сабурово, Заречная,3,,Митино О2,-1,"26,3 м²","9,4 м²"
Новая Москва,sale,flat,4,18,2,48.4,7211600.0,,,,,Порто-Ново,2026,"23,2 м²","11,3 м²"
Новая Москва,sale,flat,8,16,2,49.3,47900000.0,Раменки,проспект Генерала Дорохова,39к2Б,Минская,Собрание клубных домов West Garden,2023,-1,15 м²
Новая Москва,sale,flat,1,17,3,85.0,10599000.0,пос. ВНИИССОК, Дружбы,6,,,2009,-1,10 м²
Новая Москва,sale,flat,6,9,2,82.45,39576000.0,Василеостровский,20-я Васильевского острова линия,19,Василеостровская,"Большой, 67",2025,"25,1 м²","27,7 м²"
Новая Москва,sale,flat,6,23,3,103.8,48500000.0,Раменки, Столетова,7,Ломоносовский проспект,,2009,66 м²,8 м²
Новая Москва,sale,flat,2,9,2,67.9,21500000.0,Северный,бульвар Академика Ландау,3,Физтех,Северный,2017,38 м²,17 м²
Новая Москва,sale,flat,3,6,2,42.0,6101739.0,,,,Чкаловская,Лес ЖК,2026,29 м²,4 м²
Новая Москва,sale,flat,3,6,3,138.0,129000000.0,Тверской,1-й Колобовский переулок,14,Трубная,,2005,-1,15 м²
Новая Москва,sale,flat,4,4,3,86.6,9490000.0,д. Крюково, Высокая,1,,Эльйон,2023,43 м²,13 м²
Новая Москва,sale,flat,2,23,2,77.6,86100000.0,Пресненский,,,Улица 1905 года,Лайф Тайм ЖК,2026,"30,6 м²","19,5 м²"
Новая Москва,sale,flat,24,24,2,57.4,37480000.0,Хорошево-Мневники,Шелепихинская набережная,34к3зд7,Шелепиха,Сердце Столицы,-1,28 м²,"15,6 м²"
Новая Москва,sale,flat,13,24,3,64.8,24200000.0,Донской,Новоданиловская набережная,8,Верхние котлы,Новоданиловская 8,2022,-1,20 м²
Новая Москва,sale,flat,3,6,2,207.3,582330000.0,Хамовники,3-й Обыденский переулок,1С1,Кропоткинская,Клубный дом Обыденский № 1,2026,"59,5 м²","37,8 м²"
Новая Москва,sale,flat,5,24,2,75.0,48000000.0,Хорошево-Мневники,Шелепихинская набережная,34к3,Шелепиха,Сердце Столицы,-1,38 м²,22 м²
Новая Москва,sale,flat,1,6,3,78.8,47650000.0,Мещанский,Большой Сергиевский переулок,9,Трубная,,1932,60 м²,10 м²
Новая Москва,sale,flat,8,19,2,57.7,28388400.0,Щукино, Расплетина,2к1,Октябрьское поле,Театральный квартал,2025,"37,2 м²","15,5 м²"
Новая Москва,sale,flat,6,7,3,88.3,53000000.0,Хамовники,Большая Пироговская ,37-43ка,Спортивная,,1938,50 м²,10 м²
Новая Москва,sale,flat,5,8,2,82.8,17388000.0,Ленинский,площадь Ленина,6,,Дом на площади,2022,-1,-1
Новая Москва,sale,flat,12,22,4,160.0,94000000.0,Пресненский,Шмитовский проезд,16С2,Москва-Сити,Шмитовский 16,2007,-1,-1
Новая Москва,sale,flat,4,4,4,135.0,165000000.0,Центральный,набережная Кутузова,24,Чернышевская,Особняк Кушелева-Безбородко,2015,"64,7 м²",9 м²
Новая Москва,sale,flat,2,24,1,38.8,7398000.0,,,,,Айвазовский City,2026,"12,1 м²","14,8 м²"
Новая Москва,sale,flat,5,24,1,39.1,19800000.0,Фили-Давыдково, Герасима Курина,18,Славянский бульвар,,2005,-1,12 м²
Новая Москва,sale,flat,4,5,1,40.17,14461200.0,Вахитовский,,,Кремлёвская,Дом на Исхаки ЖК,2026,"13,4 м²","11,6 м²"
Новая Москва,sale,flat,3,14,3,138.9,236130000.0,Хамовники,переулок 1-й Тружеников,16,Киевская,Brodsky,-1,-1,-1
Новая Москва,sale,flat,12,13,2,53.9,17500000.0,Савёлки,Зеленоград,531,Зеленоград — Крюково,,2003,"30,8 м²","7,9 м²"
Новая Москва,sale,flat,12,17,3,75.4,25000000.0,Коньково,Миклухо-Маклая ,32К1,Беляево,,1986,47 м²,10 м²
Москва,sale,flat,9,9,-1,31.2,58640400.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,-1,-1
Москва,sale,flat,1,3,-1,24.1,14460000.0,Арбат,Шубинский переулок,7,Смоленская,,1914,"16,1 м²",3 м²
Москва,sale,flat,13,27,1,29.6,16901600.0,Басманный, Фридриха Энгельса,56С9,Бауманская,Дом 56,2026,"12,5 м²","7,8 м²"
Москва,sale,flat,3,15,1,30.0,18250000.0,Пресненский,Шмитовский проезд,39к2,Шелепиха,Headliner,2019,15 м²,6 м²
Москва,sale,flat,3,36,1,27.12,18462497.0,Савеловский,,,Дмитровская,Симфония 34 ЖК,2025,15 м²,-1
Москва,sale,flat,10,14,1,28.7,17900000.0,Лефортово,проезд Шелихова,3,Площадь Ильича,Символ,2023,"19,5 м²",1 м²
Москва,sale,flat,4,44,1,23.03,11704997.0,Кунцево,48-й кв-л,,Кунцевская,Кутузовский Квартал ЖК,2027,"13,2 м²",-1
Москва,sale,flat,2,5,1,15.8,6794000.0,Головинский,Солнечногорская ,7к1,Моссельмаш,,1956,"13,2 м²",-1
Москва,sale,flat,2,21,1,22.9,12521949.0,Даниловский,,,Павелецкая,Павелецкая Сити ЖК,2027,"12,6 м²",-1
Москва,sale,flat,4,5,1,15.5,6530000.0,Головинский,Солнечногорская ,7к1,Моссельмаш,,1958,"13,3 м²",-1
Москва,sale,flat,3,21,1,24.6,13677600.0,Лефортово,,,Площадь Ильича,Символ ЖК,2027,10 м²,"4,4 м²"
Москва,sale,flat,5,10,-1,24.6,10000000.0,Ростокино,проспект Мира,188Бк2,Ростокино,Триколор,2015,15 м²,5 м²
Москва,sale,flat,20,21,1,25.21,19850000.0,Марфино, Академика Королева,21,Бутырская,Дом Достижение,2024,10 м²,"6,8 м²"
Москва,sale,flat,11,14,1,35.5,21500000.0,Хамовники,Большой Саввинский переулок,10С1,Киевская,,1976,21 м²,-1
Москва,sale,flat,8,59,1,20.6,,Можайский,,,Давыдково,Веер ЖК,2028,"14,2 м²",-1
Москва,sale,flat,8,23,1,29.3,14900000.0,Хорошево-Мневники, Нижние Мневники,16к4,Мнёвники,Остров,-1,12 м²,-1
Москва,sale,flat,21,36,1,29.3,26272255.0,Беговой,Ленинградский проспект,вл8,Белорусская,Slava,2027,-1,-1
Москва,sale,flat,2,5,1,14.7,6571000.0,Головинский,Солнечногорская ,7к1,Моссельмаш,,1956,"12,2 м²",-1
Москва,sale,flat,45,49,1,29.41,15587300.0,Марьина роща,,,Марьина Роща,Тэйт ЖК,2027,"19,3 м²",-1
Москва,sale,flat,5,10,-1,28.0,11500000.0,Ростокино,проспект Мира,188Бк2,Ростокино,Триколор,2015,9 м²,5 м²
Москва,sale,flat,3,13,-1,29.2,29415011.0,Даниловский, Даниловский Вал,1А,Тульская,Logos,2024,"20,3 м²","3,9 м²"
Москва,sale,flat,22,65,-1,39.9,45000000.0,Пресненский,1-й Красногвардейский проезд,22с1,Москва-Сити,NEVA TOWERS,-1,"24,9 м²",10 м²
Москва,sale,flat,3,13,1,23.5,11372354.0,Очаково-Матвеевское,Очаково мкр,,Аминьевская,Среда на Лобачевского,2027,"11,3 м²",-1
Москва,sale,flat,1,5,-1,15.1,5100000.0,Москворечье-Сабурово,Каширское шоссе,56К2,Москворечье,,1964,-1,-1
Москва,sale,flat,12,16,-1,18.5,5500000.0,Ярославский,Ярославское шоссе,116К2,ВДНХ,,2019,"9,5 м²",4 м²
Москва,sale,flat,9,9,-1,31.2,58640400.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,-1,-1
Москва,sale,flat,1,3,-1,24.1,14460000.0,Арбат,Шубинский переулок,7,Смоленская,,1914,"16,1 м²",3 м²
Москва,sale,flat,12,16,-1,18.5,5500000.0,Ярославский,Ярославское шоссе,116К2,ВДНХ,,2019,"9,5 м²",4 м²
Москва,sale,flat,9,9,-1,31.2,58640400.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,-1,-1
Москва,sale,flat,1,3,-1,24.1,14460000.0,Арбат,Шубинский переулок,7,Смоленская,,1914,"16,1 м²",3 м²
Москва,sale,flat,13,27,1,29.6,16901600.0,Басманный, Фридриха Энгельса,56С9,Бауманская,Дом 56,2026,"12,5 м²","7,8 м²"
Москва,sale,flat,3,15,1,30.0,18250000.0,Пресненский,Шмитовский проезд,39к2,Шелепиха,Headliner,2019,15 м²,6 м²
Москва,sale,flat,9,9,-1,31.2,58640400.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,-1,-1
Москва,sale,flat,1,3,-1,24.1,14460000.0,Арбат,Шубинский переулок,7,Смоленская,,1914,"16,1 м²",3 м²
Москва,sale,flat,12,16,-1,18.5,5500000.0,Ярославский,Ярославское шоссе,116К2,ВДНХ,,2019,"9,5 м²",4 м²
Москва,sale,flat,13,27,1,29.6,16901600.0,Басманный, Фридриха Энгельса,56С9,Бауманская,Дом 56,2026,"12,5 м²","7,8 м²"
Москва,sale,flat,9,9,-1,31.2,58640400.0,Тверской,1-я Тверская-Ямская ,2,Маяковская,Vesper Tverskaya,2023,-1,-1
Москва,sale,flat,1,3,-1,24.1,14460000.0,Арбат,Шубинский переулок,7,Смоленская,,1914,"16,1 м²",3 м²
Москва,sale,flat,12,16,-1,18.5,5500000.0,Ярославский,Ярославское шоссе,116К2,ВДНХ,,2019,"9,5 м²",4 м²
Москва,sale,flat,13,27,1,29.6,16901600.0,Басманный, Фридриха Энгельса,56С9,Бауманская,Дом 56,2026,"12,5 м²","7,8 м²"
Москва,sale,flat,22,24,4,114.3,50897790.0,Сокольники, Гастелло,,Сокольники,Sokolniki,2027,"80,3 м²",-1
Москва,sale,flat,17,21,4,185.0,191500000.0,Пресненский, Костикова,4к1,Улица 1905 года,Lucky,2023,-1,-1
Москва,sale,flat,5,12,4,155.2,117160000.0,Раменки, Сергея Бондарчука,6,Мичуринский проспект,Река,-1,"135,5 м²","14,7 м²"
Москва,sale,flat,1,3,4,105.72,18501000.0,,,,,Пушкин,2024,"57,5 м²","19,7 м²"
Московская область,sale,flat,2,12,3,59.7,13193700.0,,,,,Хозяин морей,2027,-1,-1
Московская область,sale,flat,3,14,3,105.2,147000000.0,Хамовники, Усачева,15А,Спортивная,Садовые кварталы,-1,-1,"31,2 м²"
Московская область,sale,flat,5,12,3,74.4,49000000.0,Хамовники,Комсомольский проспект,45,Спортивная,,1957,50 м²,15 м²
Московская область,sale,flat,5,21,3,78.6,32996280.0,Лефортово,,,Площадь Ильича,Символ ЖК,2027,"41,2 м²","18,1 м²"
Московская область,sale,flat,41,44,3,86.4,40200000.0,Хорошево-Мневники,к2/2,к2/2,Шелепиха,Сидней Сити ЖК,2024,"29,3 м²","5,3 м²"
Московская область,sale,flat,40,53,4,165.0,135228520.0,Раменки,Мосфильмовская ,8,Ломоносовский проспект,Дом на Мосфильмовской,2011,113 м²,10 м²
Московская область,sale,flat,7,7,4,283.0,500000000.0,Пресненский,Электрический переулок,10,Белорусская,Edison House,-1,196 м²,20 м²
Московская область,sale,flat,2,8,2,71.47,7100000.0,Аксай, Луначарского,52,,Простор,2025,"34,2 м²",17 м²
Московская область,sale,flat,16,46,2,59.1,23500000.0,Обручевский, Академика Волгина,2С1,Калужская,Архитектор,2024,"29,9 м²",-1
